TradeDate,DeliveryDate,StartTime,EndTime,MW
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4869.2
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4869.2
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4869.2
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4869.2
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4869.2
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4869.2
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4869.2
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4832.1
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4832.1
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4832.1
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4832.1
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4832.1
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4832.1
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4908.9
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4908.9
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4908.9
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4908.9
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4908.9
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4811.2
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4811.2
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4811.2
