TradeDate,ParticipantName,ResourceName,ResourceType,EffectiveTime,IssueTime,OutturnAvailability,OutturnMinimumStableGen,FuelUseFlag
"2024-02-17","PT_500021","GU_504160","GEN","2024-02-17T22:30:00","2024-02-17T22:30:00",2.226,0,"P"
"2024-02-17","PT_500025","GU_501190","GEN","2024-02-17T22:30:00","2024-02-17T22:30:00",6.886,0,"P"
"2024-02-17","PT_400043","GU_405830","GEN","2024-02-17T22:30:00","2024-02-17T22:30:00",4.04,0,"P"
"2024-02-17","PT_400033","GU_402190","GEN","2024-02-17T22:30:00","2024-02-17T22:30:00",1.48,0,"P"
"2024-02-17","PT_400021","GU_400920","GEN","2024-02-17T22:30:00","2024-02-17T22:30:00",1.88,0,"P"
"2024-02-17","PT_400043","GU_401240","GEN","2024-02-17T22:30:00","2024-02-17T22:30:00",9.52,0,"P"
"2024-02-17","PT_500099","DSU_501460","DSU","2024-02-17T22:22:00","2024-02-17T22:21:21",8,1,"P"
"2024-02-17","PT_500099","DSU_503650","DSU","2024-02-17T22:21:00","2024-02-17T22:21:04",1,1,"P"
"2024-02-17","PT_500021","GU_501710","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",1.739,0,"P"
"2024-02-17","PT_500112","GU_504230","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",1.349,0,"P"
"2024-02-17","PT_500028","GU_503810","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",6.323,0,"P"
"2024-02-17","PT_500021","GU_504060","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",2.167,0,"P"
"2024-02-17","PT_500021","GU_504160","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",2.507,0,"P"
"2024-02-17","PT_500021","GU_501550","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",9.235,0,"P"
"2024-02-17","PT_500021","GU_501160","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",17.121,0,"P"
"2024-02-17","PT_500021","GU_501720","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",1.122,0,"P"
"2024-02-17","PT_500086","GU_501390","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",0,0,"P"
"2024-02-17","PT_500086","GU_503940","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",2.735,0,"P"
"2024-02-17","PT_500028","GU_501660","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",0,0,"P"
"2024-02-17","PT_500086","GU_501360","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",2.561,0,"P"
"2024-02-17","PT_500025","GU_501210","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",3.862,0,"P"
"2024-02-17","PT_500028","GU_503780","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",2.033,0,"P"
"2024-02-17","PT_500039","GU_503900","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",24.397,0,"P"
"2024-02-17","PT_500021","GU_501520","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",4.318,0,"P"
"2024-02-17","PT_500074","GU_501250","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",10.401,0,"P"
"2024-02-17","PT_500028","GU_503820","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",1.654,0,"P"
"2024-02-17","PT_500025","GU_501190","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",8.29,0,"P"
"2024-02-17","PT_500028","GU_503790","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",3.813,0,"P"
"2024-02-17","PT_500086","GU_503930","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",2.75,0,"P"
"2024-02-17","PT_500021","GU_500740","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",6.841,0,"P"
"2024-02-17","PT_500028","GU_503840","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",1.725,0,"P"
"2024-02-17","PT_502534","GU_504040","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",33.719,0,"P"
"2024-02-17","PT_500025","GU_501050","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",2.819,0,"P"
"2024-02-17","PT_500028","GU_501750","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",2.751,0,"P"
"2024-02-17","PT_500021","GU_501730","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",4.443,0,"P"
"2024-02-17","PT_500024","GU_503400","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",0,0,"P"
"2024-02-17","PT_500028","GU_503800","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",2.203,0,"P"
"2024-02-17","PT_500025","GU_501430","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",1.214,0,"P"
"2024-02-17","PT_500073","GU_501230","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",12.749,0,"P"
"2024-02-17","PT_500021","GU_501670","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",22.342,0,"P"
"2024-02-17","PT_500110","GU_504200","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",5.584,0,"P"
"2024-02-17","PT_502534","GU_504030","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",15.069,0,"P"
"2024-02-17","PT_500021","GU_500020","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",0.464,0,"P"
"2024-02-17","PT_500047","GU_500790","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",1.68,0,"P"
"2024-02-17","PT_500028","GU_501740","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",0.404,0,"P"
"2024-02-17","PT_500024","GU_504090","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",0,0,"P"
"2024-02-17","PT_500028","GU_501680","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",1.43,0,"P"
"2024-02-17","PT_500028","GU_503860","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",2.314,0,"P"
"2024-02-17","PT_500028","GU_503850","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",3.309,0,"P"
"2024-02-17","PT_500025","GU_501150","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",4.402,0,"P"
"2024-02-17","PT_500021","GU_501500","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",8.171,0,"P"
"2024-02-17","PT_500021","GU_500010","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",0.27,0,"P"
"2024-02-17","PT_500028","GU_503920","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",15.032,0,"P"
"2024-02-17","PT_500086","GU_501410","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",0,0,"P"
"2024-02-17","PT_500025","GU_501440","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",5.769,0,"P"
"2024-02-17","PT_500021","GU_501630","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",0,0,"P"
"2024-02-17","PT_500028","GU_503830","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",5.676,0,"P"
"2024-02-17","PT_500025","GU_501040","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",3.443,0,"P"
"2024-02-17","PT_500021","GU_501620","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",4.529,0,"P"
"2024-02-17","PT_500044","GU_500720","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",3.316,0,"P"
"2024-02-17","PT_500021","GU_501700","GEN","2024-02-17T22:15:00","2024-02-17T22:15:00",4.549,0,"P"
"2024-02-17","PT_400116","DSU_403760","DSU","2024-02-17T22:11:00","2024-02-17T22:09:36",4,0,"P"
"2024-02-17","PT_400090","DSU_401270","DSU","2024-02-17T22:07:00","2024-02-17T22:06:06",7,1,"P"
"2024-02-17","PT_400135","GU_401690","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",20.18,0,"P"
"2024-02-17","PT_500021","GU_501700","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",8.182,0,"P"
"2024-02-17","PT_400062","GU_404200","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.72,0,"P"
"2024-02-17","PT_400062","GU_401780","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.83,0,"P"
"2024-02-17","PT_400043","GU_402010","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.31,0,"P"
"2024-02-17","PT_400200","GU_404470","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",5.18,0,"P"
"2024-02-17","PT_400126","GU_401500","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",6.97,0,"P"
"2024-02-17","PT_500074","GU_501250","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",6.743,0,"P"
"2024-02-17","PT_400220","GU_402300","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",5.39,0,"P"
"2024-02-17","PT_400033","GU_401090","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.29,0,"P"
"2024-02-17","PT_400062","GU_401760","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.77,0,"P"
"2024-02-17","PT_500021","GU_501720","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.998,0,"P"
"2024-02-17","PT_400033","GU_401440","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.07,0,"P"
"2024-02-17","PT_400033","GU_402080","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.33,0,"P"
"2024-02-17","PT_400021","GU_403840","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",11.06,0,"P"
"2024-02-17","PT_500028","GU_503810","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",6.434,0,"P"
"2024-02-17","PT_500028","GU_503800","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.673,0,"P"
"2024-02-17","PT_400043","GU_401150","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.56,0,"P"
"2024-02-17","PT_400220","GU_406580","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.08,0,"P"
"2024-02-17","PT_400021","GU_400080","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.99,0,"P"
"2024-02-17","PT_400028","GU_401820","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",5.98,0,"P"
"2024-02-17","PT_400043","GU_402200","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.66,0,"P"
"2024-02-17","PT_400062","GU_401750","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",2.37,0,"P"
"2024-02-17","PT_500021","GU_501520","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",4.48,0,"P"
"2024-02-17","PT_400043","GU_401360","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.74,0,"P"
"2024-02-17","PT_400021","GU_400920","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",2.73,0,"P"
"2024-02-17","PT_500021","GU_501500","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",7.939,0,"P"
"2024-02-17","PT_400043","GU_401930","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",21.99,0,"P"
"2024-02-17","PT_400051","GU_403970","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.82,0,"P"
"2024-02-17","PT_400132","GU_401700","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.49,0,"P"
"2024-02-17","PT_500021","GU_500740","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",9.299,0,"P"
"2024-02-17","PT_400062","GU_404420","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",2.79,0,"P"
"2024-02-17","PT_400202","GU_404490","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",5.78,0,"P"
"2024-02-17","PT_500028","GU_501750","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.875,0,"P"
"2024-02-17","PT_400200","GU_404570","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",6.67,0,"P"
"2024-02-17","PT_500021","GU_500020","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.82,0,"P"
"2024-02-17","PT_400025","GU_405890","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.35,0,"P"
"2024-02-17","PT_400043","GU_400660","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.14,0,"P"
"2024-02-17","PT_402546","GU_403400","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",13.77,0,"P"
"2024-02-17","PT_400021","GU_400050","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",10.54,0,"P"
"2024-02-17","PT_502534","GU_504040","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",32.146,0,"P"
"2024-02-17","PT_400038","GU_400550","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",4.84,0,"P"
"2024-02-17","PT_400021","GU_401990","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",19.59,0,"P"
"2024-02-17","PT_400021","GU_400591","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",12.37,0,"P"
"2024-02-17","PT_500025","GU_501190","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",8.872,0,"P"
"2024-02-17","PT_400174","GU_405870","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.53,0,"P"
"2024-02-17","PT_500028","GU_503920","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",15.894,0,"P"
"2024-02-17","PT_400178","GU_401900","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",20.5,0,"P"
"2024-02-17","PT_500025","GU_501050","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.006,0,"P"
"2024-02-17","PT_402561","GU_403770","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",8.63,0,"P"
"2024-02-17","PT_400033","GU_400620","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",6.51,0,"P"
"2024-02-17","PT_400028","GU_402250","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",6.29,0,"P"
"2024-02-17","PT_400208","GU_402130","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",5.86,0,"P"
"2024-02-17","PT_402540","GU_403390","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.74,0,"P"
"2024-02-17","PT_400116","DSU_403560","DSU","2024-02-17T22:00:00","2024-02-18T01:05:11",3,0,"P"
"2024-02-17","PT_402540","GU_405160","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",10.39,0,"P"
"2024-02-17","PT_402563","GU_403800","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",4.29,0,"P"
"2024-02-17","PT_400043","GU_401280","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",12.4,0,"P"
"2024-02-17","PT_500025","GU_501040","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.217,0,"P"
"2024-02-17","PT_400109","GU_401350","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",6.14,0,"P"
"2024-02-17","PT_500086","GU_501390","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0,0,"P"
"2024-02-17","PT_400021","GU_404990","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.59,0,"P"
"2024-02-17","PT_402630","GU_406470","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0,0,"P"
"2024-02-17","PT_400238","GU_403380","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",5.5,0,"P"
"2024-02-17","PT_400021","GU_401960","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",10.28,0,"P"
"2024-02-17","PT_500028","GU_503850","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.45,0,"P"
"2024-02-17","PT_402540","GU_405110","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",9.87,0,"P"
"2024-02-17","PT_400062","GU_401710","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.48,0,"P"
"2024-02-17","PT_400033","GU_400950","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",9.28,0,"P"
"2024-02-17","PT_500028","GU_503860","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.786,0,"P"
"2024-02-17","PT_500047","GU_500790","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.01,0,"P"
"2024-02-17","PT_400062","GU_404290","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.07,0,"P"
"2024-02-17","PT_500025","GU_501430","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.365,0,"P"
"2024-02-17","PT_400200","GU_403990","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",7.92,0,"P"
"2024-02-17","PT_400192","GU_401980","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.53,0,"P"
"2024-02-17","PT_400043","GU_400650","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.38,0,"P"
"2024-02-17","PT_400051","GU_402280","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.22,0,"P"
"2024-02-17","PT_400208","GU_402110","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.59,0,"P"
"2024-02-17","PT_500028","GU_501680","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.43,0,"P"
"2024-02-17","PT_500028","GU_503830","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",5.32,0,"P"
"2024-02-17","PT_402576","GU_404330","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",6.34,0,"P"
"2024-02-17","PT_500086","GU_503940","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",2.883,0,"P"
"2024-02-17","PT_500025","GU_501210","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.55,0,"P"
"2024-02-17","PT_400062","GU_401770","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",11,0,"P"
"2024-02-17","PT_400028","GU_401540","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",11.97,0,"P"
"2024-02-17","PT_400062","GU_401720","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.97,0,"P"
"2024-02-17","PT_400021","GU_403950","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",2.96,0,"P"
"2024-02-17","PT_400043","GU_401340","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.78,0,"P"
"2024-02-17","PT_500028","GU_503840","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.669,0,"P"
"2024-02-17","PT_502534","GU_504030","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",17.847,0,"P"
"2024-02-17","PT_400051","GU_402050","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.42,0,"P"
"2024-02-17","PT_500021","GU_501710","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",2.444,0,"P"
"2024-02-17","PT_400146","GU_401670","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.36,0,"P"
"2024-02-17","PT_500112","GU_504230","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.814,0,"P"
"2024-02-17","PT_402613","GU_405210","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",16.64,0,"P"
"2024-02-17","PT_400202","GU_404500","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.05,0,"P"
"2024-02-17","PT_402564","GU_403810","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",4.92,0,"P"
"2024-02-17","PT_500025","GU_501150","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",4.206,0,"P"
"2024-02-17","PT_500024","GU_504090","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0,0,"P"
"2024-02-17","PT_400028","GU_405090","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0,0,"P"
"2024-02-17","PT_400021","GU_400060","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.63,0,"P"
"2024-02-17","PT_400043","GU_401290","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.5,0,"P"
"2024-02-17","PT_400028","GU_401810","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.97,0,"P"
"2024-02-17","PT_400021","GU_400070","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",10.51,0,"P"
"2024-02-17","PT_400062","GU_404210","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",6.22,0,"P"
"2024-02-17","PT_402607","GU_405080","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0,0,"P"
"2024-02-17","PT_500021","GU_501630","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0,0,"P"
"2024-02-17","PT_400200","GU_403750","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",6.4,0,"P"
"2024-02-17","PT_500021","GU_501730","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.167,0,"P"
"2024-02-17","PT_500021","GU_501670","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",27.867,0,"P"
"2024-02-17","PT_400062","GU_403930","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.32,0,"P"
"2024-02-17","PT_500021","GU_501550","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",10.752,0,"P"
"2024-02-17","PT_400033","GU_402190","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.8,0,"P"
"2024-02-17","PT_500021","GU_501620","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",4.94,0,"P"
"2024-02-17","PT_500028","GU_501740","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.315,0,"P"
"2024-02-17","PT_400062","GU_400731","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",6.12,0,"P"
"2024-02-17","PT_400062","GU_403940","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",10.92,0,"P"
"2024-02-17","PT_400021","GU_401080","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",5.1,0,"P"
"2024-02-17","PT_500086","GU_503930","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.472,0,"P"
"2024-02-17","PT_500039","GU_503900","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",27.081,0,"P"
"2024-02-17","PT_400062","GU_401730","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",2.16,0,"P"
"2024-02-17","PT_400080","GU_404560","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",2.81,0,"P"
"2024-02-17","PT_400165","GU_401840","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",17.99,0,"P"
"2024-02-17","PT_500086","GU_501410","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0,0,"P"
"2024-02-17","PT_400043","GU_401250","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",7.68,0,"P"
"2024-02-17","PT_400043","GU_401790","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.94,0,"P"
"2024-02-17","PT_400043","GU_401240","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",10.57,0,"P"
"2024-02-17","PT_400030","GU_405150","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0,0,"P"
"2024-02-17","PT_400030","GU_405190","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.09,0,"P"
"2024-02-17","PT_500086","GU_501360","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.84,0,"P"
"2024-02-17","PT_400033","GU_402150","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",9.11,0,"P"
"2024-02-17","PT_400043","GU_401070","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.48,0,"P"
"2024-02-17","PT_500021","GU_504060","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.927,0,"P"
"2024-02-17","PT_400200","GU_404580","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",2.25,0,"P"
"2024-02-17","PT_400033","GU_400940","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",5.23,0,"P"
"2024-02-17","PT_500028","GU_503790","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",2.942,0,"P"
"2024-02-17","PT_400225","GU_402340","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.51,0,"P"
"2024-02-17","PT_400200","GU_403920","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",5.54,0,"P"
"2024-02-17","PT_402577","GU_404340","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.55,0,"P"
"2024-02-17","PT_500021","GU_504160","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.588,0,"P"
"2024-02-17","PT_500021","GU_500010","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.97,0,"P"
"2024-02-17","PT_400028","GU_406560","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.12,0,"P"
"2024-02-17","PT_400021","GU_400910","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",13.92,0,"P"
"2024-02-17","PT_402540","GU_404000","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.51,0,"P"
"2024-02-17","PT_400200","GU_403880","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",4.48,0,"P"
"2024-02-17","PT_402577","GU_404930","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.14,0,"P"
"2024-02-17","PT_400028","GU_402160","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.21,0,"P"
"2024-02-17","PT_400028","GU_405130","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",45.37,0,"P"
"2024-02-17","PT_400021","GU_401380","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",2.33,0,"P"
"2024-02-17","PT_400200","GU_404460","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",8.48,0,"P"
"2024-02-17","PT_400021","GU_403980","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.7,0,"P"
"2024-02-17","PT_400030","GU_403760","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",29.46,0,"P"
"2024-02-17","PT_400062","GU_400840","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",3.65,0,"P"
"2024-02-17","PT_400062","GU_401740","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",2.7,0,"P"
"2024-02-17","PT_400021","GU_402210","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",6.41,0,"P"
"2024-02-17","PT_500028","GU_503820","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",2.096,0,"P"
"2024-02-17","PT_400021","GU_400021","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.99,0,"P"
"2024-02-17","PT_400030","GU_403790","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",7.17,0,"P"
"2024-02-17","PT_500028","GU_503780","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.957,0,"P"
"2024-02-17","PT_500044","GU_500720","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",2.778,0,"P"
"2024-02-17","PT_400043","GU_401000","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",1.08,0,"P"
"2024-02-17","PT_400062","GU_400730","GEN","2024-02-17T22:00:00","2024-02-17T22:00:00",0.59,0,"P"
