TradeDate,ResourceName,StartTime,EndTime,MeteredFlow,FlowVariance,ResidualCapacity
"2023-11-21","I_NIMOYLE","2023-11-21T14:00:00","2023-11-21T14:30:00",224.3,-0.7,50
"2023-11-21","I_NIMOYLE","2023-11-21T15:00:00","2023-11-21T15:30:00",224.4,-0.6,50
"2023-11-21","I_ROIEWIC","2023-11-21T15:00:00","2023-11-21T15:29:59",263.52,-1.48,-15
"2023-11-21","I_NIMOYLE","2023-11-21T16:00:00","2023-11-21T16:30:00",224.4,-0.6,50
"2023-11-21","I_ROIEWIC","2023-11-21T16:00:00","2023-11-21T16:29:59",263.34,-1.66,-15
"2023-11-21","I_NIMOYLE","2023-11-21T17:00:00","2023-11-21T17:30:00",224.3,-0.7,50
"2023-11-21","I_ROIEWIC","2023-11-21T17:00:00","2023-11-21T17:29:59",262.99,-2.01,-15
"2023-11-21","I_NIMOYLE","2023-11-21T18:00:00","2023-11-21T18:30:00",224.4,-0.6,50
"2023-11-21","I_ROIEWIC","2023-11-21T18:00:00","2023-11-21T18:29:59",263.62,-1.38,-15
"2023-11-21","I_ROIEWIC","2023-11-21T19:00:00","2023-11-21T19:29:59",163.29,-38.21,112
"2023-11-21","I_NIMOYLE","2023-11-21T19:00:00","2023-11-21T19:30:00",207.3,-17.7,50
"2023-11-21","I_ROIEWIC","2023-11-21T20:00:00","2023-11-21T20:29:59",57.45,-24.55,351
"2023-11-21","I_NIMOYLE","2023-11-21T20:00:00","2023-11-21T20:30:00",197.9,-24.1,56
"2023-11-21","I_ROIEWIC","2023-11-21T21:00:00","2023-11-21T21:29:59",21.04,-35.46,402
"2023-11-21","I_NIMOYLE","2023-11-21T21:00:00","2023-11-21T21:30:00",152.6,-29.4,136
"2023-11-21","I_NIMOYLE","2023-11-21T22:00:00","2023-11-21T22:30:00",208.9,-16.1,50
"2023-11-21","I_ROIEWIC","2023-11-21T22:00:00","2023-11-21T22:29:59",4.24,4.24,515
"2023-11-22","I_ROIEWIC","2023-11-21T23:00:00","2023-11-21T23:29:59",36.12,36.12,515
"2023-11-23","I_NIMOYLE","2023-11-23T01:00:00","2023-11-23T01:30:00",125.9,37.4,323
"2023-11-23","I_ROIEWIC","2023-11-23T01:00:00","2023-11-23T01:29:59",2.54,2.54,515
"2023-11-23","I_ROIEWIC","2023-11-23T02:00:00","2023-11-23T02:29:59",4.19,-16.81,473
"2023-11-23","I_NIMOYLE","2023-11-23T02:00:00","2023-11-23T02:30:00",169.4,-11.6,138
"2023-11-23","I_NIMOYLE","2023-11-23T03:00:00","2023-11-23T03:30:00",183.8,-16.2,100
"2023-11-23","I_ROIEWIC","2023-11-23T03:00:00","2023-11-23T03:29:59",1.34,-17.6595,477.001
"2023-11-23","I_NIMOYLE","2023-11-23T04:00:00","2023-11-23T04:30:00",170.1,-29.9,100
"2023-11-23","I_ROIEWIC","2023-11-23T04:00:00","2023-11-23T04:29:59",10.14,-5.86,483
"2023-11-23","I_NIMOYLE","2023-11-23T05:00:00","2023-11-23T05:30:00",37.8,-37.2,350
"2023-11-23","I_ROIEWIC","2023-11-23T05:00:00","2023-11-23T05:29:59",8.69,-29.3095,439.001
"2023-11-23","I_ROIEWIC","2023-11-23T06:00:00","2023-11-23T06:29:59",-1.28,-1.28,515
"2023-11-23","I_NIMOYLE","2023-11-23T06:00:00","2023-11-23T06:30:00",21.1,21.1,500
"2023-11-23","I_NIMOYLE","2023-11-23T07:00:00","2023-11-23T07:30:00",169.3,37.3,236
"2023-11-23","I_ROIEWIC","2023-11-23T07:00:00","2023-11-23T07:29:59",72.94,28.9405,427.001
"2023-11-23","I_ROIEWIC","2023-11-23T08:00:00","2023-11-23T08:29:59",5.49,5.49,515
"2023-11-23","I_NIMOYLE","2023-11-23T08:00:00","2023-11-23T08:30:00",215.1,-9.9,50
"2023-11-23","I_NIMOYLE","2023-11-23T09:00:00","2023-11-23T09:30:00",214.8,27.3,125
"2023-11-23","I_ROIEWIC","2023-11-23T09:00:00","2023-11-23T09:29:59",142.62,35.12,300
"2023-11-23","I_ROIEWIC","2023-11-23T10:00:00","2023-11-23T10:29:59",164.22,24.22,235
"2023-11-23","I_NIMOYLE","2023-11-23T10:00:00","2023-11-23T10:30:00",224.3,-0.7,50
"2023-11-23","I_NIMOYLE","2023-11-23T11:00:00","2023-11-23T11:30:00",224.2,-0.8,50
"2023-11-23","I_ROIEWIC","2023-11-23T11:00:00","2023-11-23T11:29:59",214.17,22.67,132
"2023-11-23","I_NIMOYLE","2023-11-23T12:00:00","2023-11-23T12:30:00",224.3,-0.7,50
"2023-11-23","I_ROIEWIC","2023-11-23T12:00:00","2023-11-23T12:29:59",201.19,5.69,124
"2023-11-23","I_ROIEWIC","2023-11-23T13:00:00","2023-11-23T13:29:59",160.4,-29.1,136
"2023-11-23","I_NIMOYLE","2023-11-23T13:00:00","2023-11-23T13:30:00",224.3,-0.7,50
"2023-11-23","I_ROIEWIC","2023-11-23T14:00:00","2023-11-23T14:29:59",174.99,-11.51,142
"2023-11-23","I_NIMOYLE","2023-11-23T14:00:00","2023-11-23T14:30:00",224.2,-0.8,50
"2023-11-23","I_ROIEWIC","2023-11-23T15:00:00","2023-11-23T15:29:59",257.46,21.46,43
"2023-11-23","I_NIMOYLE","2023-11-23T15:00:00","2023-11-23T15:30:00",224.3,-0.7,50
"2023-11-23","I_NIMOYLE","2023-11-23T16:00:00","2023-11-23T16:30:00",190.7,-21.3,76
"2023-11-23","I_ROIEWIC","2023-11-23T16:00:00","2023-11-23T16:29:59",166.01,-37.49,108
"2023-11-23","I_ROIEWIC","2023-11-23T17:00:00","2023-11-23T17:29:59",118.36,19.36,317
"2023-11-23","I_ROIEWIC","2023-11-23T18:00:00","2023-11-23T18:29:59",254.07,26.57,60
"2023-11-23","I_ROIEWIC","2023-11-23T19:00:00","2023-11-23T19:29:59",248.59,-16.41,-15
"2023-11-24","I_NIMOYLE","2023-11-24T02:00:00","2023-11-24T02:30:00",209.3,-0.7,80
"2023-11-24","I_NIMOYLE","2023-11-24T03:00:00","2023-11-24T03:30:00",209.2,-0.8,80
"2023-11-24","I_NIMOYLE","2023-11-24T04:00:00","2023-11-24T04:30:00",209.3,-0.7,80
"2023-11-24","I_NIMOYLE","2023-11-24T05:00:00","2023-11-24T05:30:00",209.3,-0.7,80
"2023-11-24","I_ROIEWIC","2023-11-24T07:00:00","2023-11-24T07:29:59",192.73,0.23,130
"2023-11-24","I_ROIEWIC","2023-11-24T08:00:00","2023-11-24T08:29:59",233.53,-2.47,43
"2023-11-25","I_ROIEWIC","2023-11-25T01:00:00","2023-11-25T01:29:59",239.09,-17.41,2
"2023-11-25","I_ROIEWIC","2023-11-25T02:00:00","2023-11-25T02:29:59",263.24,-1.76,-15
"2023-11-25","I_ROIEWIC","2023-11-25T03:00:00","2023-11-25T03:29:59",263.34,-1.66,-15
"2023-11-25","I_ROIEWIC","2023-11-25T04:00:00","2023-11-25T04:29:59",262.74,-2.26,-15
"2023-11-25","I_ROIEWIC","2023-11-25T05:00:00","2023-11-25T05:29:59",263.44,-1.56,-15
"2023-11-25","I_ROIEWIC","2023-11-25T06:00:00","2023-11-25T06:29:59",235.46,-24.54,-5
"2023-11-25","I_ROIEWIC","2023-11-25T07:00:00","2023-11-25T07:29:59",263.27,-1.73,-15
"2023-11-25","I_ROIEWIC","2023-11-25T08:00:00","2023-11-25T08:29:59",263.02,-1.98,-15
"2023-11-25","I_ROIEWIC","2023-11-25T09:00:00","2023-11-25T09:29:59",263.09,-1.91,-15
"2023-11-25","I_ROIEWIC","2023-11-25T10:00:00","2023-11-25T10:29:59",262.85,-2.15,-15
"2023-11-25","I_ROIEWIC","2023-11-25T11:00:00","2023-11-25T11:29:59",263.46,-1.54,-15
"2023-11-25","I_ROIEWIC","2023-11-25T12:00:00","2023-11-25T12:29:59",263.27,-1.73,-15
"2023-11-25","I_ROIEWIC","2023-11-25T13:00:00","2023-11-25T13:29:59",263.63,-1.37,-15
"2023-11-25","I_ROIEWIC","2023-11-25T14:00:00","2023-11-25T14:29:59",263.63,-1.37,-15
"2023-11-25","I_ROIEWIC","2023-11-25T15:00:00","2023-11-25T15:29:59",263.54,-1.46,-15
"2023-11-25","I_ROIEWIC","2023-11-25T16:00:00","2023-11-25T16:29:59",263.3,-1.7,-15
"2023-11-25","I_ROIEWIC","2023-11-25T17:00:00","2023-11-25T17:29:59",263.25,-1.75,-15
"2023-11-25","I_ROIEWIC","2023-11-25T18:00:00","2023-11-25T18:29:59",247.81,-17.19,-15
"2023-11-25","I_NIMOYLE","2023-11-25T19:00:00","2023-11-25T19:30:00",224.2,0.7,53
"2023-11-25","I_ROIEWIC","2023-11-25T19:00:00","2023-11-25T19:29:59",176.41,2.91,168
"2023-11-25","I_ROIEWIC","2023-11-25T20:00:00","2023-11-25T20:29:59",45.74,-35.76,352
"2023-11-25","I_ROIEWIC","2023-11-25T21:00:00","2023-11-25T21:29:59",80.45,30.9505,416.001
"2023-11-25","I_ROIEWIC","2023-11-25T22:00:00","2023-11-25T22:29:59",72.65,-11.85,346
"2023-11-26","I_ROIEWIC","2023-11-25T23:00:00","2023-11-25T23:29:59",63.81,-37.19,313
"2023-11-26","I_ROIEWIC","2023-11-26T00:00:00","2023-11-26T00:29:59",59.21,19.2105,435.001
"2023-11-26","I_NIMOYLE","2023-11-26T01:00:00","2023-11-26T01:30:00",149.4,-0.6,200
"2023-11-26","I_ROIEWIC","2023-11-26T01:00:00","2023-11-26T01:29:59",73.31,26.8105,422.001
"2023-11-26","I_NIMOYLE","2023-11-26T02:00:00","2023-11-26T02:30:00",149.4,-0.6,200
"2023-11-26","I_ROIEWIC","2023-11-26T02:00:00","2023-11-26T02:29:59",86.95,10.95,363
"2023-11-26","I_NIMOYLE","2023-11-26T03:00:00","2023-11-26T03:30:00",149.4,-0.6,200
"2023-11-26","I_ROIEWIC","2023-11-26T03:00:00","2023-11-26T03:29:59",121.85,12.85,297
"2023-11-26","I_NIMOYLE","2023-11-26T04:00:00","2023-11-26T04:30:00",149.4,-0.6,200
"2023-11-26","I_ROIEWIC","2023-11-26T04:00:00","2023-11-26T04:29:59",192.98,9.98,149
"2023-11-26","I_NIMOYLE","2023-11-26T05:00:00","2023-11-26T05:30:00",149.4,-0.6,200
"2023-11-26","I_ROIEWIC","2023-11-26T05:00:00","2023-11-26T05:29:59",263.59,-1.41,-15
"2023-11-26","I_NIMOYLE","2023-11-26T06:00:00","2023-11-26T06:30:00",149.4,-0.6,200
"2023-11-26","I_ROIEWIC","2023-11-26T06:00:00","2023-11-26T06:29:59",245.12,-19.88,-15
"2023-11-26","I_NIMOYLE","2023-11-26T07:00:00","2023-11-26T07:30:00",149.4,-0.6,200
"2023-11-26","I_ROIEWIC","2023-11-26T07:00:00","2023-11-26T07:29:59",210.89,21.89,137
"2023-11-26","I_NIMOYLE","2023-11-26T08:00:00","2023-11-26T08:30:00",196.5,21.5,150
"2023-11-26","I_ROIEWIC","2023-11-26T08:00:00","2023-11-26T08:29:59",179.87,-28.13,99
"2023-11-26","I_NIMOYLE","2023-11-26T09:00:00","2023-11-26T09:30:00",222.9,12.4,79
"2023-11-26","I_ROIEWIC","2023-11-26T09:00:00","2023-11-26T09:29:59",127.67,32.17,324
"2023-11-26","I_NIMOYLE","2023-11-26T10:00:00","2023-11-26T10:30:00",224.3,-0.7,50
"2023-11-26","I_ROIEWIC","2023-11-26T10:00:00","2023-11-26T10:29:59",192.42,23.42,177
"2023-11-26","I_NIMOYLE","2023-11-26T11:00:00","2023-11-26T11:30:00",224.4,-0.6,50
"2023-11-26","I_ROIEWIC","2023-11-26T11:00:00","2023-11-26T11:29:59",257.98,21.48,42
"2023-11-26","I_NIMOYLE","2023-11-26T12:00:00","2023-11-26T12:30:00",224.4,-0.6,50
"2023-11-26","I_ROIEWIC","2023-11-26T12:00:00","2023-11-26T12:29:59",263.48,-1.52,-15
"2023-11-26","I_NIMOYLE","2023-11-26T13:00:00","2023-11-26T13:30:00",224.4,-0.6,50
"2023-11-26","I_ROIEWIC","2023-11-26T13:00:00","2023-11-26T13:29:59",263.46,-1.54,-15
"2023-11-26","I_NIMOYLE","2023-11-26T14:00:00","2023-11-26T14:30:00",224.4,-0.6,50
"2023-11-26","I_ROIEWIC","2023-11-26T14:00:00","2023-11-26T14:29:59",263.61,-1.39,-15
"2023-11-26","I_NIMOYLE","2023-11-26T15:00:00","2023-11-26T15:30:00",224.4,-0.6,50
"2023-11-26","I_ROIEWIC","2023-11-26T15:00:00","2023-11-26T15:29:59",263.39,-1.61,-15
"2023-11-26","I_NIMOYLE","2023-11-26T16:00:00","2023-11-26T16:30:00",224.4,-0.6,50
"2023-11-26","I_ROIEWIC","2023-11-26T16:00:00","2023-11-26T16:29:59",263.45,-1.55,-15
"2023-11-26","I_NIMOYLE","2023-11-26T17:00:00","2023-11-26T17:30:00",224.4,-0.6,50
"2023-11-26","I_ROIEWIC","2023-11-26T17:00:00","2023-11-26T17:29:59",263.76,-1.24,-15
"2023-11-26","I_NIMOYLE","2023-11-26T18:00:00","2023-11-26T18:30:00",224.4,-0.6,50
"2023-11-26","I_ROIEWIC","2023-11-26T18:00:00","2023-11-26T18:29:59",263.34,-1.66,-15
"2023-11-26","I_NIMOYLE","2023-11-26T19:00:00","2023-11-26T19:30:00",224.3,-0.7,50
"2023-11-26","I_ROIEWIC","2023-11-26T19:00:00","2023-11-26T19:29:59",263.31,-1.69,-15
"2023-11-26","I_NIMOYLE","2023-11-26T20:00:00","2023-11-26T20:30:00",224.3,-0.7,50
"2023-11-26","I_ROIEWIC","2023-11-26T20:00:00","2023-11-26T20:29:59",263.35,-1.65,-15
"2023-11-26","I_NIMOYLE","2023-11-26T21:00:00","2023-11-26T21:30:00",198.9,-24.6,53
"2023-11-26","I_ROIEWIC","2023-11-26T21:00:00","2023-11-26T21:29:59",236.8,-28.2,-15
"2023-11-26","I_NIMOYLE","2023-11-26T22:00:00","2023-11-26T22:30:00",187.2,-19.8,86
"2023-11-26","I_ROIEWIC","2023-11-26T22:00:00","2023-11-26T22:29:59",187.7,-8.8,122
"2023-11-27","I_ROIEWIC","2023-11-26T23:00:00","2023-11-26T23:29:59",226.49,-38.51,-15
"2023-11-27","I_ROIEWIC","2023-11-27T00:00:00","2023-11-27T00:29:59",109.6,-36.9,222
"2023-11-27","I_NIMOYLE","2023-11-27T01:00:00","2023-11-27T01:30:00",223,11.5,77
"2023-11-27","I_ROIEWIC","2023-11-27T01:00:00","2023-11-27T01:29:59",62.5,35,460
"2023-11-27","I_NIMOYLE","2023-11-27T02:00:00","2023-11-27T02:30:00",217.8,-7.2,50
"2023-11-27","I_ROIEWIC","2023-11-27T02:00:00","2023-11-27T02:29:59",58.73,-20.27,357
"2023-11-27","I_NIMOYLE","2023-11-27T03:00:00","2023-11-27T03:30:00",168.9,-19.6,123
"2023-11-27","I_ROIEWIC","2023-11-27T03:00:00","2023-11-27T03:29:59",72.69,-11.31,347
"2023-11-27","I_NIMOYLE","2023-11-27T04:00:00","2023-11-27T04:30:00",222.1,-2.9,50
"2023-11-27","I_ROIEWIC","2023-11-27T04:00:00","2023-11-27T04:29:59",106.26,-28.74,245
"2023-11-27","I_NIMOYLE","2023-11-27T05:00:00","2023-11-27T05:30:00",95.5,-36.5,236
"2023-11-27","I_ROIEWIC","2023-11-27T05:00:00","2023-11-27T05:29:59",14.76,-26.2395,433.001
"2023-11-27","I_NIMOYLE","2023-11-27T06:00:00","2023-11-27T06:30:00",-4.4,-4.4,500
"2023-11-27","I_ROIEWIC","2023-11-27T06:00:00","2023-11-27T06:29:59",-4.79,-4.79,515
"2023-11-27","I_NIMOYLE","2023-11-27T07:00:00","2023-11-27T07:30:00",24.2,-25.7995,400.001
"2023-11-27","I_ROIEWIC","2023-11-27T07:00:00","2023-11-27T07:29:59",-1.29,-1.29,515
"2023-11-27","I_NIMOYLE","2023-11-27T08:00:00","2023-11-27T08:30:00",105.8,24.3,337
"2023-11-27","I_ROIEWIC","2023-11-27T08:00:00","2023-11-27T08:29:59",-1.29,-1.29,515
"2023-11-27","I_NIMOYLE","2023-11-27T09:00:00","2023-11-27T09:30:00",129.3,28.8,299
"2023-11-27","I_ROIEWIC","2023-11-27T09:00:00","2023-11-27T09:29:59",-1.29,-1.29,515
"2023-11-27","I_NIMOYLE","2023-11-27T10:00:00","2023-11-27T10:30:00",88.8,-17.2,288
"2023-11-27","I_ROIEWIC","2023-11-27T10:00:00","2023-11-27T10:29:59",-1.3,-1.3,515
"2023-11-27","I_NIMOYLE","2023-11-27T11:00:00","2023-11-27T11:30:00",25.4,-22.6,404
"2023-11-27","I_ROIEWIC","2023-11-27T11:00:00","2023-11-27T11:29:59",-1.3,-1.3,515
"2023-11-27","I_NIMOYLE","2023-11-27T12:00:00","2023-11-27T12:30:00",27.8,6.8005,458.001
"2023-11-27","I_ROIEWIC","2023-11-27T12:00:00","2023-11-27T12:29:59",-1.29,-1.29,515
"2023-11-27","I_NIMOYLE","2023-11-27T13:00:00","2023-11-27T13:30:00",12.6,12.6,500
"2023-11-27","I_ROIEWIC","2023-11-27T13:00:00","2023-11-27T13:29:59",-1.29,-1.29,515
"2023-11-27","I_NIMOYLE","2023-11-27T14:00:00","2023-11-27T14:30:00",74.1,0.6,353
"2023-11-27","I_ROIEWIC","2023-11-27T14:00:00","2023-11-27T14:29:59",-1.29,-1.29,515
